Pulsar ID,Pulsar Class,Age,Period (P),Period Derivative (P˙),Magnetic Field (B),Initial Period (Pinit​),Initial B Field (Binit​),Galactic Longitude (l),Galactic Latitude (b),Distance,Dispersion Measure (DM),"Proper Motion (μl​,μb​)",Kick Velocity,Is Binary,Orbital Period (Pb​),Companion Mass (Mc​),Eccentricity (e),Radio Luminosity (L1400​),Single-Pulse Lum. Dist.,Radio Beaming Fraction,Viewing Angle (ζ),Inclination Angle (α),Nulling Fraction (NF)
J1748-2446ad,,,1.395955e-03,0.000000e+00,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.356000e+02,,1.759187e+02,ELL1,,,0.000000e+00,,,,,,
J1748-2446ae,,,3.658590e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.386100e+02,,1.759187e+02,BT,,,,,,,,,
J1748-2446af,,,3.304340e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.373500e+02,,1.759187e+02,,,,,,,,,,
J1748-2446ag,,,4.448030e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.372800e+02,,1.759187e+02,,,,,,,,,,
J1748-2446ah,,,4.965150e-03,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.377000e+02,,1.759187e+02,,,,,,,,,,
J1748-2446ai,,,2.122838e-02,,,,,3.839286e+00,1.686918e+00,6.620000e+00,2.340200e+02,,1.759187e+02,BT,,,4.400000e-01,,,,,,
J1748-2446aj,,3.319441e+08,2.958910e-03,1.412319e-19,6.541573e+08,,,3.842116e+00,1.687686e+00,6.620000e+00,2.386330e+02,,1.759187e+02,,,,,,,,,,
J1748-2446ak,,3.384045e+08,1.890107e-03,8.849448e-20,4.138579e+08,,,3.838817e+00,1.691556e+00,6.620000e+00,2.367050e+02,,1.759187e+02,,,,,,,,,,
J1748-2446al,,,5.950000e-03,,,,,3.840621e+00,1.708923e+00,6.620000e+00,2.364800e+02,,1.759187e+02,,,,,,,,,,
J1748-2446am,,,2.933820e-03,-1.367958e-19,,,,3.838806e+00,1.686525e+00,6.620000e+00,2.381930e+02,,1.759187e+02,DD,,,2.047360e-01,,,,,,
J1748-2446an,,4.885585e+08,4.802338e-03,1.557407e-19,8.751397e+08,,,3.841670e+00,1.684560e+00,6.620000e+00,2.377360e+02,,1.759187e+02,DD,,,6.585600e-03,,,,,,
J1748-2446ao,,4.142992e+08,2.274379e-03,8.697906e-20,4.500790e+08,,,3.842071e+00,1.687065e+00,4.395000e+00,2.382050e+02,,1.142197e+02,DDFWHE,,,3.248890e-01,,,,,,
J1748-2446ap,,1.932605e+08,3.744693e-03,3.070005e-19,1.084995e+09,,,3.843547e+00,1.688030e+00,4.410000e+00,2.397400e+02,,1.242715e+02,DDFWHE,,,9.051860e-01,,,,,,
J1748-2446aq,,,1.252194e-02,-7.162063e-19,,,,3.839681e+00,1.687446e+00,4.402000e+00,2.389410e+02,,1.150281e+02,BTX,,,0.000000e+00,,,,,,
J1748-2446ar,,,1.952811e-03,-2.646548e-19,,,,3.838828e+00,1.687463e+00,4.400000e+00,2.386640e+02,,,BTX,,,0.000000e+00,,,,,,
J1748-2446as,,1.439958e+08,2.326455e-03,2.559829e-19,7.809133e+08,,,3.840149e+00,1.688059e+00,4.396000e+00,2.382110e+02,,2.535452e+02,,,,,,,,,,
J1748-2446at,,,2.188185e-03,-5.899668e-20,,,,3.839892e+00,1.684798e+00,4.405000e+00,2.394690e+02,,,BTX,,,0.000000e+00,,,,,,
J1748-2446au,,,4.548215e-03,-1.067970e-19,,,,3.838841e+00,1.686176e+00,4.393000e+00,2.380800e+02,,1.184198e+02,DDFWHE,,,2.569500e-02,,,,,,
J1748-2446av,,,1.849449e-03,-4.250473e-20,,,,3.840113e+00,1.686417e+00,4.401000e+00,2.389090e+02,,,ELL1H,,,2.550020e-04,,,,,,
J1748-2446aw,,1.582516e+07,1.304908e-02,1.306465e-17,1.321261e+10,,,3.839283e+00,1.684209e+00,4.403000e+00,2.393100e+02,,,ELL1H,,,8.515868e-05,,,,,,
J1748-2446ax,,,1.943498e-03,-9.549519e-21,,,,3.836780e+00,1.686883e+00,4.368000e+00,2.354490e+02,,3.769238e+02,DD,,,9.154200e-03,,,,,,
J1748-2815,NRAD,4.492147e+05,1.002004e-01,3.534122e-15,6.021789e+11,,,,,,,,,,,,,,,,,,
J1748-30,,,3.827347e-01,,,,,3.591167e+02,-1.141147e+00,1.382300e+01,5.840000e+02,,,,,,,,,,,,
J1748-3009,,,9.683961e-03,-3.579549e-20,,,,3.592724e+02,-1.147207e+00,5.054000e+00,4.202000e+02,,,BT,,,,,,,,,
J1749+16,,,2.311650e+00,,,,,4.120760e+01,2.090026e+01,7.383000e+00,5.960000e+01,,,,,,,,,,,,
J1749+5952,,4.548158e+07,4.360410e-01,1.519000e-16,2.604309e+11,,,8.862080e+01,3.090037e+01,2.500000e+01,4.506940e+01,,,,,,,,,,,,
J1749-2146,,6.077369e+06,2.714556e+00,7.077000e-15,4.435310e+12,,,6.568197e+00,2.980994e+00,9.601000e+00,2.600000e+02,,,,,,,,,,,,
J1749-2347,,5.716939e+06,8.744859e-01,2.423568e-15,1.473174e+12,,,4.827895e+00,1.966690e+00,1.264500e+01,3.440000e+02,,,,,,,,,,,,
J1749-2629,,1.233342e+07,1.335388e+00,1.715497e-15,1.531611e+12,,,2.504922e+00,5.931842e-01,4.196000e+00,4.090000e+02,,,,,,,,,,,,
J1749-3002,,1.227705e+06,6.098736e-01,7.870672e-15,2.217052e+12,,,3.594591e+02,-1.244175e+00,1.280300e+01,5.094000e+02,,,,,,,,,,,,
J1749-4931,,1.197225e+07,4.458223e-01,5.900000e-16,5.189875e+11,,,3.425216e+02,-1.109536e+01,1.980000e+00,5.530000e+01,,,,,,,,,,,,
J1749-5417,,3.257526e+07,3.075768e-01,1.496000e-16,2.170664e+11,,,3.382753e+02,-1.342661e+01,3.279000e+00,6.900000e+01,,,,,,,,,,,,
J1749-5605,,9.957157e+06,1.332310e+00,2.120000e-15,1.700672e+12,,,3.366371e+02,-1.426240e+01,2.493000e+00,5.800000e+01,,,,,,,,,,,,
J1750+07,,,1.908810e+00,,,,,3.284053e+01,1.692549e+01,3.778000e+00,5.560000e+01,,,,,,,,,,,,
J1750-2043,,1.123881e+07,5.639047e+00,7.949713e-15,6.775301e+12,,,7.591057e+00,3.330508e+00,8.838000e+00,2.390000e+02,,,,,,,,,,,,
J1750-2438,,1.046027e+06,7.127940e-01,1.079660e-14,2.807214e+12,,,4.290943e+00,1.185280e+00,1.284800e+01,4.760000e+02,,,,,,,,,,,,
J1750-2444,,5.403894e+07,8.993767e-01,2.636944e-16,4.928006e+11,,,4.136273e+00,1.255430e+00,4.860000e+00,3.310000e+02,,,,,,,,,,,,
J1750-2536,,,3.474905e-02,,,,,3.412948e+00,7.782478e-01,3.227000e+00,1.793950e+02,,,BT,,,3.920000e-04,,,,,,
J1750-28,,3.564946e+06,1.300513e+00,5.780000e-15,2.774414e+12,,,6.628581e-01,-7.372390e-01,4.069000e+00,3.880000e+02,,,,,,,,,,,,
J1750-3116A,,,5.332901e-03,,,,,3.585781e+02,-2.156186e+00,1.542300e+01,3.830800e+02,,,,,,,,,,,,
J1750-3157,,7.344428e+07,9.103632e-01,1.963915e-16,4.278767e+11,,,3.579820e+02,-2.515503e+00,4.335000e+00,2.059770e+02,,,,,,,,,,,,
J1750-3503,,2.969660e+08,6.840136e-01,3.649422e-17,1.598801e+11,,,3.553124e+02,-4.082587e+00,5.865000e+00,1.893500e+02,,,,,,,,,,,,
J1750-3703A,,3.123667e+08,1.116008e-01,5.660682e-18,2.543420e+10,,,3.535321e+02,-5.008735e+00,1.273000e+01,2.338200e+02,,3.576872e+02,BT,,,7.124310e-01,,,,,,
J1750-3703B,,5.015903e+09,6.074542e-03,1.918803e-20,3.454793e+08,,,3.535265e+02,-5.005768e+00,1.273000e+01,2.343910e+02,,3.576872e+02,BT,,,4.046000e-03,,,,,,
J1750-3703C,,,2.656868e-02,-9.960174e-19,,,,3.535328e+02,-5.006982e+00,1.273000e+01,2.306700e+02,,3.576872e+02,,,,,,,,,,
J1750-3703D,,1.652657e+08,5.139937e-03,4.927663e-19,1.610458e+09,,,3.535320e+02,-5.006070e+00,1.273000e+01,2.300900e+02,,3.576872e+02,,,,,,,,,,
J1751-0542,,1.376790e+08,2.001384e+00,2.303184e-16,6.870360e+11,,,2.085372e+01,1.057296e+01,5.520000e-01,6.390000e+01,,,,,,,,,,,,
J1751-2516,,2.365491e+06,3.948358e-01,2.644608e-15,1.034044e+12,,,3.851872e+00,6.923677e-01,5.182000e+00,5.560000e+02,,,,,,,,,,,,
J1751-2737,,,2.230000e-03,,,,,1.760724e+00,-3.761611e-01,3.483000e+00,2.600000e+02,,,,,,,,,,,,
J1751-2857,,5.525937e+09,3.914873e-03,1.122478e-20,2.121279e+08,,,6.455619e-01,-1.124276e+00,1.088000e+00,4.281000e+01,,4.458593e+01,T2,,,1.279200e-04,,,,,,
J1751-3323,,9.793396e+05,5.482309e-01,8.869440e-15,2.231412e+12,,,3.568304e+02,-3.381463e+00,1.417000e+01,2.956070e+02,,,,,,,,,,,,
J1751-4657,,9.074397e+06,7.423538e-01,1.296162e-15,9.926246e+11,,,3.450014e+02,-1.017844e+01,7.420000e-01,2.060054e+01,,2.125285e+02,,,,,,,,,,
J1752+2359,,1.008405e+07,4.090510e-01,6.427000e-16,5.188512e+11,,,4.909828e+01,2.307443e+01,3.031000e+00,3.620000e+01,,,,,,,,,,,,
J1752-2410,,4.899987e+06,1.910367e-01,6.177147e-16,3.476181e+11,,,4.930247e+00,1.039339e+00,1.240200e+01,5.083000e+02,,,,,,,,,,,,
J1752-2806,,1.094890e+06,5.625667e-01,8.140849e-15,2.165568e+12,,,1.539713e+00,-9.611018e-01,2.000000e-01,5.032123e+01,,6.071399e+00,,,,,,,,,,
J1752-2821,,2.925230e+06,6.402295e-01,3.467702e-15,1.507782e+12,,,1.267243e+00,-9.764010e-01,5.440000e+00,5.163000e+02,,,,,,,,,,,,
J1753-12,RRAT,,4.054540e-01,,,,,1.460783e+01,6.703119e+00,1.123000e+00,7.300000e+01,,,,,,,,,,,,
J1753-1914,,4.934764e+08,6.295489e-02,2.021292e-18,1.141509e+10,,,9.251101e+00,3.412333e+00,2.915000e+00,1.053000e+02,,,,,,,,,,,,
J1753-2240,,1.553987e+09,9.513781e-02,9.700000e-19,9.721033e+09,,,6.299181e+00,1.662605e+00,3.232000e+00,1.586000e+02,,,BT,,,3.035820e-01,,,,,,
J1753-2501,,5.930553e+05,5.283364e-01,1.411502e-14,2.763414e+12,,,4.273749e+00,5.123194e-01,5.287000e+00,6.720000e+02,,,,,,,,,,,,
J1753-28,,,8.585861e-02,,,,,8.873406e-01,-1.376663e+00,6.930000e-01,1.800000e+01,,,,,,,,,,,,
J1753-2819,,,1.862363e-02,-4.935528e-20,,,,1.461811e+00,-1.251824e+00,4.142000e+00,2.984000e+02,,,BT,,,,,,,,,
J1753-38,RRAT,,6.668040e-01,,,,,3.522768e+02,-6.368281e+00,8.815000e+00,1.676000e+02,,,,,,,,,,,,
J1754+0032,,,4.410800e-03,,,,,2.692995e+01,1.284386e+01,4.052000e+00,7.028040e+01,,,,,,,,,,,,
J1754+48,,,6.520000e-01,,,,,7.589914e+01,2.923532e+01,2.005000e+00,2.300000e+01,,,,,,,,,,,,
J1754+5201,,2.422374e+07,2.391397e+00,1.564143e-15,1.957105e+12,,,7.960818e+01,2.962776e+01,6.300000e+00,3.501000e+01,,1.225487e+02,,,,,,,,,,
J1754-2422,,3.990118e+07,2.090248e+00,8.300000e-16,1.332870e+12,,,4.946603e+00,6.179672e-01,1.109600e+01,7.380000e+02,,,,,,,,,,,,
J1754-3014,RRAT,4.724911e+06,1.320490e+00,4.428000e-15,2.446929e+12,,,3.598618e+02,-2.331914e+00,2.520000e+00,8.970000e+01,,,,,,,,,,,,
J1754-3443,,1.000034e+07,3.616910e-01,5.730455e-16,4.606948e+11,,,3.559938e+02,-4.607047e+00,7.144000e+00,1.881600e+02,,,,,,,,,,,,
J1754-3510,,7.961714e+06,3.927043e-01,7.814931e-16,5.605900e+11,,,3.556352e+02,-4.881633e+00,2.565000e+00,8.174800e+01,,,,,,,,,,,,
J1755-0903,,3.869397e+06,1.907096e-01,7.809000e-16,3.905117e+11,,,1.832423e+01,8.150177e+00,2.350000e-01,6.367000e+01,,,,,,,,,,,,
J1755-1650,,1.694930e+07,7.337444e-01,6.858973e-16,7.178801e+11,,,1.152728e+01,4.290537e+00,4.617000e+00,1.599000e+02,,,,,,,,,,,,
J1755-2025,,1.154634e+06,3.222312e-01,4.421700e-15,1.207893e+12,,,8.479914e+00,2.415954e+00,1.597500e+01,3.643000e+02,,,,,,,,,,,,
J1755-22,,,5.706873e-01,,,,,6.370422e+00,1.267240e+00,4.293000e+00,2.730000e+02,,,,,,,,,,,,
J1755-2521,,2.065807e+05,1.175968e+00,9.019277e-14,1.042158e+13,,,4.255397e+00,-1.499126e-01,3.444000e+00,2.520000e+02,,,,,,,,,,,,
J1755-25211,,5.099817e+05,1.004513e+00,3.120806e-14,5.665798e+12,,,4.183063e+00,-1.599970e-02,5.055000e+00,8.350000e+02,,,,,,,,,,,,
J1755-2534,,3.301962e+05,2.335406e-01,1.120615e-14,1.637040e+12,,,4.046584e+00,-2.285363e-01,4.398000e+00,5.900000e+02,,,,,,,,,,,,
J1755-2550,,2.052011e+06,3.151961e-01,2.433700e-15,8.862860e+11,,,3.798705e+00,-3.234594e-01,4.891000e+00,7.509000e+02,,,DD,,,8.935000e-02,,,,,,
J1755-26,,5.559249e+05,4.308722e-01,1.228000e-14,2.327681e+12,,,3.618271e+00,-3.328581e-01,3.946000e+00,4.050000e+02,,,,,,,,,,,,
J1755-2725,,3.024196e+08,2.619547e-01,1.372405e-17,6.067422e+10,,,2.431837e+00,-1.135489e+00,2.704000e+00,1.151000e+02,,,,,,,,,,,,
J1755-33,,,9.594660e-01,,,,,3.571088e+02,-4.101885e+00,1.408400e+01,2.665000e+02,,,,,,,,,,,,
J1755-3716,,6.521919e+09,1.278607e-02,3.106188e-20,6.377234e+08,,,3.538820e+02,-6.041376e+00,8.178000e+00,1.675660e+02,,,ELL1,,,1.389244e-05,,,,,,
J1756+1822,,2.297274e+07,7.440009e-01,5.131292e-16,6.252448e+11,,,4.383572e+01,2.018531e+01,2.500000e+01,7.080000e+01,,,,,,,,,,,,
J1756-2225,,1.217761e+05,4.049803e-01,5.269119e-14,4.674508e+12,,,6.835431e+00,1.237279e+00,4.779000e+00,3.290000e+02,,,,,,,,,,,,
J1756-2251,,4.431900e+08,2.846159e-02,1.017502e-18,5.445618e+09,,,6.498590e+00,9.480267e-01,7.300000e-01,1.212312e+02,,8.375390e+00,DD,,,1.805694e-01,,,,,,
J1756-2435,,3.730802e+07,6.704800e-01,2.847408e-16,4.421480e+11,,,5.026929e+00,4.433809e-02,3.833000e+00,3.671000e+02,,,,,,,,,,,,
J1756-25,,,8.559860e-01,,,,,4.241056e+00,-3.423792e-01,4.769000e+00,7.060000e+02,,,,,,,,,,,,
J1756-251,,,4.878897e-01,,,,,4.328378e+00,-1.609774e-01,3.170000e+00,1.900000e+02,,,,,,,,,,,,
J1756-2619,,9.272397e+06,7.245137e-01,1.238000e-15,9.583709e+11,,,3.574098e+00,-8.911471e-01,5.113000e+00,5.340000e+02,,,,,,,,,,,,
J1757-1500,,1.889549e+06,1.793540e-01,1.503900e-15,5.255512e+11,,,1.336733e+01,4.785206e+00,4.222000e+00,1.500000e+02,,,,,,,,,,,,
J1757-16,,,4.512730e-01,,,,,1.215106e+01,4.034417e+00,3.367000e+00,1.322000e+02,,,,,,,,,,,,
J1757-1854,,1.296385e+08,2.149723e-02,2.627329e-18,7.604987e+09,,,9.966115e+00,2.876983e+00,1.956000e+01,3.782145e+02,,4.180246e+02,DDH,,,6.058174e-01,,,,,,
J1757-2223,,3.754783e+06,1.853101e-01,7.819524e-16,3.852030e+11,,,7.028604e+00,9.698389e-01,3.727000e+00,2.393000e+02,,,,,,,,,,,,
J1757-2421,HE,2.862817e+05,2.341094e-01,1.295661e-14,1.762402e+12,,,5.281624e+00,5.428724e-02,3.125000e+00,1.795909e+02,,,,,,,,,,,,
J1757-26,,,3.544590e-01,,,,,3.075009e+00,-1.122528e+00,9.315000e+00,5.020000e+02,,,,,,,,,,,,
J1757-2745,,,1.768722e-02,-1.304533e-20,,,,2.390798e+00,-1.726576e+00,8.203000e+00,3.340000e+02,,2.146355e+03,,,,,,,,,,
J1757-5322,,5.343576e+09,8.869961e-03,2.630000e-20,4.887522e+08,,,3.396370e+02,-1.397991e+01,8.333273e-01,3.080470e+01,,4.080178e+01,ELL1,,,4.016217e-06,,,,,,
J1757-6032,,1.541518e+10,2.912498e-03,2.993525e-21,9.448748e+07,,,3.329839e+02,-1.718236e+01,3.512000e+00,6.291800e+01,,6.294155e+01,ELL1,,,1.702939e-06,,,,,,
J1758+3030,,2.084495e+07,9.472560e-01,7.200000e-16,8.356991e+11,,,5.626457e+01,2.403184e+01,3.279000e+00,3.507000e+01,,,,,,,,,,,,
J1758-1931,,6.486471e+05,6.925516e-01,1.691647e-14,3.463625e+12,,,9.543756e+00,2.353129e+00,4.544000e+00,2.070000e+02,,,,,,,,,,,,
J1758-2206,,7.127911e+06,4.302783e-01,9.564300e-16,6.491593e+11,,,7.378468e+00,9.326133e-01,1.505400e+01,6.780000e+02,,,,,,,,,,,,
J1758-24,,,6.331055e-01,,,,,5.302625e+00,-1.469049e-01,4.545000e+00,6.520000e+02,,,,,,,,,,,,
J1758-25,,,6.055017e-01,,,,,4.504020e+00,-7.639714e-01,4.215000e+00,4.150000e+02,,,,,,,,,,,,
J1758-2540,,2.148222e+07,2.107263e+00,1.554196e-15,1.831312e+12,,,4.263060e+00,-8.070127e-01,3.410000e+00,2.182000e+02,,,,,,,,,,,,
J1758-2630,,3.689527e+06,1.202893e+00,5.165621e-15,2.522463e+12,,,3.554573e+00,-1.225091e+00,4.351000e+00,3.280000e+02,,,,,,,,,,,,
J1758-2846,,1.291567e+08,7.667064e-01,9.405419e-17,2.717400e+11,,,1.556291e+00,-2.294345e+00,2.006000e+00,6.660000e+01,,,,,,,,,,,,
J1759+5036,,1.147659e+10,1.760163e-01,2.430000e-19,6.618043e+09,,,7.815052e+01,2.859990e+01,5.430000e-01,7.775000e+00,,,DD,,,3.082690e-01,,,,,,
J1759-1029,,2.528869e+06,2.512263e+00,1.574000e-14,6.363336e+12,,,1.759596e+01,6.503521e+00,2.519000e+00,1.154000e+02,,,,,,,,,,,,
J1759-1736,,4.960866e+07,7.984516e-01,2.550100e-16,4.566178e+11,,,1.137826e+01,3.027728e+00,4.917000e+00,2.060000e+02,,,,,,,,,,,,
J1759-1903,,3.780018e+06,7.315055e-01,3.066124e-15,1.515492e+12,,,1.014251e+01,2.260363e+00,2.180700e+01,4.670000e+02,,,,,,,,,,,,
J1759-1940,,4.319564e+07,2.547204e-01,9.343074e-17,1.561086e+11,,,9.634258e+00,1.900722e+00,7.985000e+00,3.027000e+02,,,,,,,,,,,,
J1759-1956,,2.425877e+06,2.843389e+00,1.857092e-14,7.353343e+12,,,9.365632e+00,1.844731e+00,4.620000e+00,2.364000e+02,,,,,,,,,,,,
J1759-2205,,6.731634e+05,4.609832e-01,1.085002e-14,2.263121e+12,,,7.472739e+00,8.100613e-01,3.254000e+00,1.769077e+02,,,,,,,,,,,,
J1759-2302,,1.195597e+06,8.107177e-01,1.074362e-14,2.986484e+12,,,6.702211e+00,2.566852e-01,5.780000e+00,8.890000e+02,,,,,,,,,,,,
J1759-2307,,2.353802e+06,5.588887e-01,3.762022e-15,1.467315e+12,,,6.592879e+00,2.747670e-01,5.345000e+00,8.126000e+02,,,,,,,,,,,,
J1759-24,,,1.457739e+00,,,,,5.788834e+00,-1.563492e-01,4.870000e+00,7.720000e+02,,,,,,,,,,,,
J1759-2549,,1.521761e+05,9.565485e-01,9.959247e-14,9.876811e+12,,,4.261299e+00,-1.081520e+00,4.841000e+00,4.240000e+02,,,,,,,,,,,,
J1759-2922,,1.966272e+06,5.744003e-01,4.628466e-15,1.649969e+12,,,1.202098e+00,-2.886675e+00,2.417000e+00,7.942000e+01,,,,,,,,,,,,
J1759-3107,,4.527257e+06,1.078956e+00,3.776021e-15,2.042532e+12,,,3.596290e+02,-3.673494e+00,3.109000e+00,1.289000e+02,,,,,,,,,,,,
J1759-5505,,1.346643e+07,3.733921e-01,4.393177e-16,4.098471e+11,,,3.382051e+02,-1.504958e+01,3.096000e+00,6.300000e+01,,,,,,,,,,,,
J1800+5034,,7.826875e+07,5.783751e-01,1.170812e-16,2.633288e+11,,,7.812964e+01,2.843982e+01,1.936000e+00,2.270000e+01,,,,,,,,,,,,
J1800-0125,,1.075568e+06,7.831855e-01,1.153700e-14,3.041787e+12,,,2.574891e+01,1.067752e+01,1.477000e+00,5.000000e+01,,,,,,,,,,,,
J1800-2114,,5.179886e+07,1.799272e+00,5.503549e-16,1.006978e+12,,,8.305869e+00,1.072531e+00,1.611100e+01,6.410000e+02,,,,,,,,,,,,
J1800-2343,,,1.030820e+00,,,,,6.131767e+00,-1.177544e-01,3.559000e+00,2.800000e+02,,,,,,,,,,,,
J1801-0357,,4.418373e+06,9.214934e-01,3.304425e-15,1.765810e+12,,,2.359538e+01,9.257066e+00,5.740000e+00,1.203700e+02,,,,,,,,,,,,
J1801-0857A,,,7.175614e-03,-5.099205e-19,,,,1.922517e+01,6.762335e+00,9.200000e+00,1.826550e+02,,2.063563e+02,,,,,,,,,,
J1801-0857B,,2.082493e+08,2.896159e-02,2.203458e-18,8.083763e+09,,,1.922485e+01,6.762370e+00,9.200000e+00,1.824020e+02,,2.063563e+02,BT,,,3.822590e-02,,,,,,
J1801-0857C,,,3.738700e-03,-6.298151e-20,,,,1.922522e+01,6.761759e+00,9.200000e+00,1.823560e+02,,2.063563e+02,,,,,,,,,,
J1801-0857D,,8.902185e+09,4.226532e-03,7.522351e-21,1.804342e+08,,,1.923656e+01,6.746229e+00,9.200000e+00,1.745370e+02,,2.063563e+02,,,,,,,,,,
J1801-0857E,,,7.601670e-03,-1.035977e-18,,,,1.922534e+01,6.762365e+00,9.200000e+00,1.831840e+02,,2.063563e+02,,,,,,,,,,
J1801-0857F,,,2.489199e-02,-2.670833e-18,,,,1.922559e+01,6.761946e+00,9.200000e+00,1.837850e+02,,2.063563e+02,,,,,,,,,,
J1801-0857G,,7.658516e+09,5.159137e-02,1.067329e-19,2.374585e+09,,,1.922522e+01,6.764771e+00,9.200000e+00,1.850600e+02,,2.063563e+02,,,,,,,,,,
J1801-0857H,,2.604705e+09,5.642723e-03,3.432387e-20,4.453408e+08,,,1.922594e+01,6.753409e+00,9.200000e+00,1.796340e+02,,2.063563e+02,,,,,,,,,,
J1801-0857I,,,3.254176e-03,-1.641398e-20,,,,1.922855e+01,6.750566e+00,9.200000e+00,1.778770e+02,,2.063563e+02,,,,,,,,,,
J1801-0857K,,1.857706e+08,9.590489e-03,8.179557e-19,2.834231e+09,,,1.922523e+01,6.761850e+00,6.659000e+00,1.823800e+02,,,,,,,,,,,,
J1801-0857L,,,6.057293e-03,-3.379223e-20,,,,1.922896e+01,6.769235e+00,7.038000e+00,1.857400e+02,,,,,,,,,,,,
J1801-0857M,,1.746825e+08,5.356836e-03,4.858755e-19,1.632551e+09,,,1.922532e+01,6.762329e+00,6.747000e+00,1.831800e+02,,,,,,,,,,,,
J1801-0857N,,,4.994580e-03,-5.314959e-19,,,,1.922458e+01,6.761911e+00,6.687000e+00,1.826420e+02,,,,,,,,,,,,
J1801-0857O,,5.169586e+08,4.287113e-03,1.313939e-19,7.594865e+08,,,1.922514e+01,6.761558e+00,6.671000e+00,1.824900e+02,,,,,,,,,,,,
J1801-1417,HE,1.082890e+10,3.625097e-03,5.303971e-21,1.403170e+08,,,1.454628e+01,4.161862e+00,1.105000e+00,5.724000e+01,,5.770556e+01,,,,,,,,,,
J1801-1855,,2.218620e+08,2.550498e+00,1.821412e-16,6.897100e+11,,,1.044750e+01,1.978168e+00,2.007400e+01,4.840000e+02,,,,,,,,,,,,
J1801-1909,,2.498309e+07,1.108725e+00,7.031429e-16,8.934776e+11,,,1.029514e+01,1.781166e+00,4.897000e+00,2.640000e+02,,,,,,,,,,,,
J1801-2115,,4.464725e+08,4.381132e-01,1.554739e-17,8.351643e+10,,,8.446002e+00,7.939357e-01,1.487200e+01,7.788000e+02,,,,,,,,,,,,
J1801-2154,,3.712315e+05,3.753018e-01,1.601776e-14,2.481083e+12,,,7.838142e+00,5.538122e-01,4.132000e+00,3.860000e+02,,,,,,,,,,,,
J1801-2304,,5.834029e+04,4.158271e-01,1.129302e-13,6.934441e+12,,,6.836788e+00,-6.640752e-02,4.000000e+00,1.067850e+03,,,,,,,,,,,,
J1801-2451,HE,1.547472e+04,1.249242e-01,1.279057e-13,4.044997e+12,,,5.254338e+00,-8.819250e-01,3.803000e+00,2.915500e+02,,1.991467e+02,,,,,,,,,,
J1801-2920,,5.199353e+06,1.081911e+00,3.296919e-15,1.911172e+12,,,1.436388e+00,-3.249094e+00,3.013000e+00,1.256130e+02,,,,,,,,,,,,
J1801-3210,,1.635150e+12,7.453584e-03,7.222270e-23,2.347845e+07,,,3.589220e+02,-4.577312e+00,6.113000e+00,1.777290e+02,,1.639443e+02,BT,,,,,,,,,
J1801-3458,,5.524038e+07,1.385604e+00,3.974188e-16,7.509200e+11,,,3.565171e+02,-6.022616e+00,5.914000e+00,1.460000e+02,,,,,,,,,,,,
J1802+0128,,4.163938e+06,5.542616e-01,2.109000e-15,1.094071e+12,,,2.861196e+01,1.156166e+01,7.686000e+00,9.800000e+01,,,,,,,,,,,,
J1802+03,,,6.643000e-01,,,,,3.060844e+01,1.248789e+01,5.099000e+00,7.700000e+01,,,,,,,,,,,,
J1802-0523,,1.005174e+07,1.680573e+00,2.649000e-15,2.135107e+12,,,2.242497e+01,8.397885e+00,4.070000e+00,1.210000e+02,,,,,,,,,,,,
J1802-1745,,1.445295e+07,5.146714e-01,5.642085e-16,5.452991e+11,,,1.157339e+01,2.377346e+00,6.598000e+00,2.642000e+02,,,,,,,,,,,,
J1802-2124,,2.761755e+09,1.264759e-02,7.255859e-20,9.693896e+08,,,8.382091e+00,6.109383e-01,8.000000e-01,1.495902e+02,,1.848855e+01,ELL1,,,2.474268e-06,,,,,,
J1802-2426,,1.052744e+06,5.690071e-01,8.563692e-15,2.233775e+12,,,5.730943e+00,-8.855485e-01,1.286800e+01,7.110000e+02,,,,,,,,,,,,
J1802-3346,,2.954016e+07,2.461052e+00,1.320000e-15,1.823885e+12,,,3.576747e+02,-5.629042e+00,1.367300e+01,2.170000e+02,,,,,,,,,,,,
J1803+1358,NRAD,,1.520000e-03,,,,,,,,,,,,,,,,,,,,
J1803+47,,,3.469000e-01,,,,,7.437152e+01,2.746590e+01,2.836000e+00,2.950000e+01,,,,,,,,,,,,
J1803-1616,,4.799571e+06,5.365958e-01,1.771377e-15,9.865727e+11,,,1.301999e+01,2.827242e+00,1.903700e+01,3.880000e+02,,,,,,,,,,,,
J1803-1857,,2.991609e+06,2.864338e+00,1.516999e-14,6.670444e+12,,,1.073014e+01,1.428187e+00,1.078700e+01,3.920000e+02,,,,,,,,,,,,
J1803-1920,,2.132121e+07,4.436489e-01,3.296808e-16,3.870050e+11,,,1.033354e+01,1.338434e+00,1.253700e+01,4.361000e+02,,,,,,,,,,,,
J1803-2137,HE,1.587871e+04,1.337300e-01,1.334380e-13,4.274685e+12,,,8.430031e+00,1.666535e-01,4.400000e+00,2.339424e+02,,3.955535e+02,,,,,,,,,,
